X,Y,Z,T,M
135.07559,65.13235,275.285,3827.02,-1.1510466
35.08474,16.97444,39.4167,3827.02,2.6111827
123.95376,60.00766,243.92068,3827.02,-1.456659
125.23657,60.8523,170.04747,3827.02,-2.699943
107.46973,52.32121,75.24834,3827.02,0.5701663
196.8905,95.93795,-18.25862,3827.02,-0.509943
3.15162,1.5386,-1.00165,3827.02,5.6800995
38.17336,18.67999,66.80404,3827.02,1.6870167
103.01134,50.48826,119.37619,3827.02,0.2251847
146.32957,71.94586,-19.3461,3827.02,0.37308645
83.77006,41.20599,144.24702,3827.02,0.07461492
27.43284,13.51809,11.18162,3827.02,3.706399
70.04679,34.69276,12.60105,3827.02,-0.23298325
22.25359,11.05213,-11.61402,3827.02,3.0990834
139.13773,69.36223,-15.60887,3827.02,-0.5991001
34.32107,17.11495,-19.83614,3827.02,3.2036927
117.77227,58.78247,-161.48402,3827.02,-1.1037939
30.3267,15.13724,-45.84304,3827.02,1.2601479
114.97429,58.12696,-115.02805,3827.02,-0.006607181
3.91934,1.99128,8.95517,3827.02,5.6352053
9.4295,4.79307,-61.08722,3827.02,2.0881717
121.43849,61.73999,-103.25408,3827.02,0.16577934
35.95582,18.2809,42.10618,3827.02,2.5013206
74.92794,38.25255,25.64917,3827.02,1.1388023
89.27687,45.70186,6.4601,3827.02,0.8991154
66.37266,34.05505,58.18486,3827.02,1.060375
20.42887,10.48714,14.73631,3827.02,3.60037
60.53943,31.26659,75.40042,3827.02,0.97497547
103.52436,53.50312,-70.22056,3827.02,0.6814367
20.60082,10.67691,-4.3785,3827.02,2.7942672
18.85074,9.79367,-16.83912,3827.02,4.204543
144.46284,75.3172,66.73559,3827.02,-0.39825833
89.50084,46.75743,-111.42828,3827.02,0.25410822
37.03601,19.45813,8.1651,3827.02,2.77164
42.37367,22.27215,-57.46835,3827.02,1.570657
24.34077,12.79972,35.11586,3827.02,2.7131782
93.63866,49.49497,-88.35732,3827.02,0.74169004
69.07926,36.52164,-14.24958,3827.02,-0.75987136
145.98203,77.31793,-19.91487,3827.02,0.31437236
210.0449,111.41046,-66.59702,3827.02,-0.52272487
159.17635,84.62528,258.87222,3827.02,-1.9647037
84.15263,44.8182,116.87266,3827.02,-0.19243236
83.28806,44.68001,118.71545,3827.02,0.37442708
85.40814,45.82813,-29.50238,3827.02,0.7515858
15.0568,8.09722,9.70373,3827.02,1.9523087
110.44396,59.5234,108.02858,3827.02,-0.6748153
79.79851,43.05002,-72.36744,3827.02,0.76753634
52.0289,28.11122,20.70282,3827.02,-0.10483556
51.33721,27.74507,3.24975,3827.02,0.77625006
59.86592,32.38525,-71.23119,3827.02,-0.5776698
36.49949,19.77798,60.62384,3827.02,2.1092906
61.36483,33.44596,-64.03318,3827.02,0.23626229
52.76746,28.76818,121.44382,3827.02,-2.3097181
14.98444,8.19007,6.48963,3827.02,1.331524
70.35136,38.55448,69.0082,3827.02,1.127159
22.17259,12.15594,-61.49345,3827.02,0.5662392
112.57126,61.7335,97.19844,3827.02,0.245458
23.80008,13.10155,-47.65433,3827.02,2.7339334
19.81901,10.96037,-40.62521,3827.02,2.7321923
7.30179,4.04068,-40.47085,3827.02,3.0690768
128.3035,71.01044,63.99786,3827.02,-0.2605999
34.00951,18.83154,1.25533,3827.02,3.0605104
211.57965,117.16938,184.0973,3827.02,-1.5240206
9.49856,5.26227,-13.70514,3827.02,2.4766004
68.36907,37.89762,200.3436,3827.02,-1.6927352
68.3618,37.95357,59.46159,3827.02,0.7287389
109.92023,61.02799,-148.96819,3827.02,-0.079413176
98.6034,55.03381,-46.83546,3827.02,-0.5162335
14.22078,7.96355,-20.68735,3827.02,3.9972029
29.16241,16.35911,-6.04156,3827.02,3.7639513
48.32207,27.10781,-60.22286,3827.02,0.25535604
167.66356,94.23328,61.81567,3827.02,-1.436974
112.46462,63.45393,68.09583,3827.02,0.018452857
59.45321,33.59918,-149.32928,3827.02,0.28308645
32.57345,18.41596,16.34489,3827.02,1.7349439
207.18102,117.20206,256.11533,3827.02,-1.2381698
77.34469,43.95783,-57.92097,3827.02,1.2402545
91.17021,51.87276,194.79187,3827.02,-0.70430785
42.85841,24.38614,57.13536,3827.02,1.3110794
9.04196,5.15559,-19.22603,3827.02,1.1614808
106.88366,60.9443,-24.58705,3827.02,0.9672916
69.91518,40.13458,17.56966,3827.02,1.507513
99.02244,56.93654,43.98074,3827.02,0.45111027
29.27626,16.84023,71.19757,3827.02,0.80730814
51.30248,29.51441,-53.34847,3827.02,1.0632186
46.14219,26.55562,-119.94979,3827.02,0.49977484
165.96716,95.59905,-72.84997,3827.02,-1.1279008
74.54563,43.04056,-33.17664,3827.02,-0.8348536
26.8624,15.53253,1.67922,3827.02,3.42793
155.54459,90.20793,-26.94921,3827.02,-0.86818653
63.84473,37.32526,-42.70056,3827.02,0.6827845
69.95033,41.08341,-80.31515,3827.02,-0.13747947
10.09924,5.94648,33.85844,3827.02,1.7187992
36.6961,21.62572,2.0562,3827.02,0.67071426
113.40478,67.00145,184.57806,3827.02,-1.7878071
103.5714,61.29542,-68.55097,3827.02,0.69268596
216.74666,128.4194,60.37575,3827.02,-1.0970634
231.19923,137.36159,-119.09616,3827.02,-1.0426054
31.73696,18.85806,78.8146,3827.02,1.3016001
59.38344,35.31214,322.72037,3827.02,-1.5527868
81.55412,48.50328,62.29189,3827.02,0.22487955
83.65036,49.75482,-26.63705,3827.02,0.85036826
395.18,235.11472,959.3162,3827.02,-4.5443606
26.60685,15.85695,106.96431,3827.02,0.8863817
75.94804,45.27117,0.19822,3827.02,0.687313
12.8857,7.69945,47.38084,3827.02,0.4681399
40.82208,24.44466,23.14064,3827.02,2.022309
171.82695,102.91243,-14.36867,3827.02,-0.9038533
335.24832,200.86102,128.89642,3827.02,-1.8319687
86.71352,52.00085,-0.60026,3827.02,0.93598145
68.97228,41.40122,73.27505,3827.02,-3.0834224
270.45602,162.83943,-66.29578,3827.02,-1.1131915
82.67656,49.91823,-54.18985,3827.02,-0.54156125
23.25667,14.0548,-38.63794,3827.02,3.0786042
124.6277,75.51429,19.79456,3827.02,0.60254455
6.3141,3.83592,32.73366,3827.02,2.6410813
26.78019,16.33488,126.89932,3827.02,-0.36169282
227.3204,139.58131,38.6686,3827.02,-0.88313043
142.39563,87.67763,0.10322,3827.02,0.17350592
45.15502,27.82444,22.13075,3827.02,1.2327462
272.80237,168.51968,154.35275,3827.02,-1.7464684
66.91435,41.35377,-27.2987,3827.02,1.7877151
15.75753,9.76736,8.04675,3827.02,0.48214847
55.03419,34.42089,-58.20207,3827.02,1.7978171
40.57426,25.47335,37.24046,3827.02,0.864786
79.73162,50.09273,92.40177,3827.02,0.778346
247.62392,155.75056,475.94565,3827.02,-3.0757349
321.06204,202.10751,-121.6526,3827.02,-1.9316314
107.92943,68.20084,-121.22589,3827.02,-0.3882583
31.6821,20.06417,11.62618,3827.02,3.4301448
74.54754,47.22787,42.9273,3827.02,0.02087092
8.74984,5.5434,67.65798,3827.02,1.8732511
26.36625,16.72317,21.85198,3827.02,0.09481915
47.87105,30.37413,-25.65282,3827.02,2.5100794
43.47038,27.6423,-44.57071,3827.02,2.3236303
73.129,46.62398,-83.21383,3827.02,0.9206166
89.94942,57.37516,146.0046,3827.02,0.023625657
5.80777,3.71422,-8.46036,3827.02,5.9301887
161.9649,103.80576,68.1252,3827.02,-0.8690196
52.65617,33.83081,50.75399,3827.02,1.5588589
185.7246,119.69248,107.46484,3827.02,-0.9420279
35.32415,22.79818,6.33584,3827.02,2.4971867
41.36334,26.70048,-8.72687,3827.02,2.50515
105.92624,68.40661,77.35084,3827.02,0.3897335
351.14917,226.92213,659.96375,3827.02,-3.08395
91.21739,59.00969,-3.46227,3827.02,0.75893915
128.19048,83.4569,7.33538,3827.02,0.5645659
67.72625,44.13842,47.24495,3827.02,0.08285626
132.37486,86.47956,70.95498,3827.02,-0.23412094
38.51042,25.1978,-1.92361,3827.02,2.3332992
23.5034,15.38015,10.90097,3827.02,2.8350363
18.83315,12.32795,123.75577,3827.02,0.9618356
73.22756,47.96792,-52.02654,3827.02,0.23055744
91.71327,60.12996,17.06905,3827.02,-0.86637604
95.55736,62.65961,-43.86435,3827.02,0.42111027
133.76427,87.74483,43.70395,3827.02,-0.37841344
102.19085,67.14111,119.03779,3827.02,-1.3205119
30.89923,20.32611,129.2198,3827.02,0.6078647
1286.6713,848.06915,2049.3604,3827.02,-5.544677
32.00951,21.10645,47.46021,3827.02,1.3828948
385.25366,254.25362,755.03735,3827.02,-3.3046079
318.0413,210.29259,-60.82986,3827.02,-1.5035012
23.40938,15.50052,30.6229,3827.02,2.9573805
71.26901,47.28009,-210.01006,3827.02,-1.2078071
75.04951,49.90293,207.51813,3827.02,-0.72288865
64.15351,42.67705,-67.37482,3827.02,0.8594728
43.41042,28.90499,28.54293,3827.02,2.47913
45.11426,30.28009,-132.78569,3827.02,-0.11383611
36.19308,24.34686,20.38046,3827.02,2.1571825
29.96466,20.16686,17.44747,3827.02,2.7736113
62.22575,41.94741,49.40546,3827.02,0.48247582
78.98089,53.25401,105.09871,3827.02,0.6109456
24.46237,16.57914,-37.16712,3827.02,0.17729184
12.173,8.26923,130.40588,3827.02,0.8597748
328.2545,223.21126,612.55133,3827.02,-2.8363972
85.74574,58.37297,-11.67515,3827.02,0.41682756
7.41185,5.04846,6.10023,3827.02,4.663655
24.73358,16.89013,20.08589,3827.02,1.2447493
50.86477,34.95741,98.38793,3827.02,0.42501575
20.57163,14.14119,0.7657,3827.02,3.6124704
96.40584,66.30539,183.77875,3827.02,-0.70093656
91.99738,63.30241,40.42738,3827.02,0.20656046
77.46599,53.71494,51.48718,3827.02,0.1347484
79.43892,55.09126,41.3697,3827.02,1.3409026
9.36709,6.49681,-5.54685,3827.02,5.8148346
78.3328,54.43295,100.42124,3827.02,0.50268596
43.531,30.2776,57.62416,3827.02,0.8409545
105.22164,73.2307,-6.66702,3827.02,0.9276873
34.76853,24.20515,48.65789,3827.02,2.3916585
100.21136,69.78673,-109.37088,3827.02,0.28664917
136.72183,95.44883,-12.6709,3827.02,0.3835059
79.38614,55.53729,-143.3389,3827.02,-0.3803608
142.10918,100.14647,188.4725,3827.02,-0.87467694
57.19341,40.40891,83.90621,3827.02,0.37710547
12.30271,8.75524,-38.6487,3827.02,0.9900852
396.94104,282.93658,757.63257,3827.02,-3.3733852
327.00327,233.12846,2.77352,3827.02,-2.7290032
23.88577,17.04133,-5.5852,3827.02,3.0539272
119.86708,85.56583,-46.8936,3827.02,-0.055478595
80.25778,57.35043,-92.6314,3827.02,0.6432222
69.64848,49.77465,-1.322,3827.02,0.7572142
287.14175,205.49226,520.458,3827.02,-3.8330145
16.30558,11.68876,-8.85539,3827.02,3.4848242
28.78592,20.69228,31.25077,3827.02,2.4375782
22.2815,16.02188,-93.52236,3827.02,1.0457368
31.28012,22.50001,-47.73979,3827.02,1.960938
91.60338,65.92019,-37.44328,3827.02,0.84397995
231.28995,166.6736,-219.35759,3827.02,-1.3097761
283.95303,206.04367,507.89383,3827.02,-2.662425
119.62289,87.1785,-71.70679,3827.02,0.3695179
59.75484,43.57993,88.16097,3827.02,-0.11490112
19.06253,13.92125,-20.40432,3827.02,3.69914
146.60226,107.31374,34.0357,3827.02,-0.8540137
19.58557,14.34758,-42.5849,3827.02,1.9081508
159.51778,116.93451,-9.60423,3827.02,-0.14354311
481.9969,354.2794,907.5459,3827.02,-3.9310608
90.732,66.79653,-259.04477,3827.02,-0.8649837
54.36915,40.09294,81.30672,3827.02,-0.39054433
127.31921,94.16846,-34.50041,3827.02,-1.1685742
50.86601,37.64102,-17.35991,3827.02,1.7949249
65.71412,48.88644,-29.87995,3827.02,1.1878171
87.39715,65.25369,-119.88266,3827.02,-1.8085742
101.50229,75.87881,64.60683,3827.02,0.37477663
28.63938,21.46258,6.4387,3827.02,3.6466634
59.69629,44.76552,46.26653,3827.02,0.8326186
26.93569,20.27217,40.99805,3827.02,2.5354044
232.70291,175.35231,9.97584,3827.02,-0.8735294
31.07758,23.42463,-26.0635,3827.02,1.7769893
40.88027,30.82572,-106.38434,3827.02,0.9894171
42.60836,32.15396,7.93958,3827.02,0.6393771
33.01047,24.9128,23.56005,3827.02,1.9021302
77.55648,58.75714,-58.70104,3827.02,0.8324134
21.25214,16.13256,15.36223,3827.02,3.44808
13.27264,10.09883,40.07058,3827.02,1.2724124
59.17293,45.08876,32.2996,3827.02,1.6548154
68.71903,52.53458,14.57694,3827.02,1.3745242
76.39817,58.74317,-45.32123,3827.02,1.363328
74.90262,57.61824,63.34315,3827.02,0.97994435
36.56681,28.19547,21.7629,3827.02,2.3401723
100.4643,77.47029,-52.66659,3827.02,0.4806569
51.56442,39.79585,23.52128,3827.02,1.9378359
66.66711,51.50478,0.37623,3827.02,1.3722535
72.45008,56.04948,29.24043,3827.02,1.2951667
115.14313,89.55692,5.77516,3827.02,-0.55154717
13.33205,10.38513,-87.83445,3827.02,0.512209
1.33964,1.04462,132.26422,3827.02,-3.637391
19.62445,15.34444,-6.78893,3827.02,2.6802375
76.36252,59.71583,70.81179,3827.02,-0.24677499
64.17763,50.21202,-1.47188,3827.02,0.8042228
81.74337,64.00595,-76.61972,3827.02,0.7265085
51.60627,40.63844,45.21664,3827.02,1.3314877
21.7764,17.15211,7.44546,3827.02,3.7103908
75.26495,59.3966,-66.26582,3827.02,0.57743645
82.44598,65.38733,-38.30329,3827.02,0.9442573
95.94947,76.2159,-65.7925,3827.02,-0.7563555
26.26448,20.87493,-41.569,3827.02,2.6015291
130.19247,104.21977,-23.02032,3827.02,-0.39106777
90.8433,72.95443,15.2796,3827.02,0.8196478
106.65004,85.9519,113.57481,3827.02,0.108681574
128.39647,103.64517,125.75913,3827.02,-0.8647648
88.23122,71.36847,11.11363,3827.02,-0.41500202
122.01181,98.80422,-21.5942,3827.02,-0.4698532
5.56062,4.50547,0.86396,3827.02,6.500695
133.93532,108.60837,-99.73694,3827.02,-0.7564814
68.73786,55.95397,12.03098,3827.02,1.052209
26.66153,21.71153,7.58981,3827.02,2.9065917
91.56455,74.62336,72.69068,3827.02,0.35967633
32.80006,26.78715,33.9688,3827.02,2.236448
16.28337,13.30134,-14.49229,3827.02,3.7442133
28.24323,23.07718,16.73477,3827.02,3.4627402
35.8923,29.3536,29.98579,3827.02,2.5195923
20.91055,17.14626,-35.29617,3827.02,2.0599473
79.3583,65.1857,227.93219,3827.02,-1.1897
74.93783,61.60737,-5.75683,3827.02,0.7120769
63.14146,52.05522,11.05749,3827.02,1.8157207
17.90359,14.76314,75.04888,3827.02,0.69414204
50.46793,41.71275,50.65375,3827.02,1.6003346
23.8011,19.67423,-17.96811,3827.02,3.0750146
32.45456,26.85173,-32.89841,3827.02,2.840369
136.55176,113.03143,138.93852,3827.02,-0.47308514
103.02017,85.38714,8.05077,3827.02,0.5736941
75.82631,62.96152,39.7431,3827.02,0.3179481
152.27805,127.19158,1.13763,3827.02,-2.4078474
20.29899,16.9669,-5.56147,3827.02,2.6704216
13.35596,11.16603,-43.67273,3827.02,0.75883746
22.33201,18.70537,-27.06218,3827.02,1.74269
16.26596,13.67398,-3.53798,3827.02,4.1235256
30.14903,25.35661,4.21836,3827.02,3.2704468
21.63132,18.25719,-39.75701,3827.02,1.7677099
26.16549,22.08525,-28.5839,3827.02,0.863178
48.70928,41.12025,32.56542,3827.02,1.025982
16.49057,13.98888,-0.26245,3827.02,4.0450892
36.33326,30.91352,-12.38121,3827.02,2.5164104
169.21156,144.27222,-12.48587,3827.02,-0.6687683
69.36149,59.29784,-72.28463,3827.02,0.6599658
21.3699,18.2743,-29.65529,3827.02,3.0331697
14.32142,12.25856,15.92751,3827.02,2.948347
74.01675,63.42063,35.49896,3827.02,0.6603852
97.35463,83.50382,24.33199,3827.02,0.7411438
8.26895,7.0969,-13.36126,3827.02,4.21714
57.00678,49.11634,101.78842,3827.02,0.33813545
214.57005,184.93573,317.54666,3827.02,-1.8446606
55.83707,48.13213,105.69748,3827.02,0.20930861
18.99188,16.40812,1.4191,3827.02,1.468324
96.65321,83.52974,-109.21323,3827.02,0.22258483
16.2845,14.08632,-50.02959,3827.02,2.5493634
75.91365,65.67262,52.71574,3827.02,-0.62265706
109.96408,95.15459,-6.42919,3827.02,0.66478366
73.43901,63.75753,46.67626,3827.02,1.1853987
114.64778,99.73732,148.27568,3827.02,-1.2048955
98.97281,86.12873,-32.36862,3827.02,-1.4138414
56.87257,49.51556,-98.52387,3827.02,0.6816752
5.53175,4.81694,8.50636,3827.02,3.8476818
90.98325,79.31256,38.66885,3827.02,0.88538504
68.04227,59.32674,-57.56558,3827.02,1.0617344
107.45562,93.86304,39.0641,3827.02,-0.07026652
35.40678,31.00389,115.46551,3827.02,0.47087184
19.12495,16.76321,4.53658,3827.02,2.2091157
28.07984,24.61636,8.24163,3827.02,2.2573586
9.95545,8.73836,-4.4509,3827.02,3.7433517
38.37441,33.7566,4.21243,3827.02,2.490173
18.23814,16.05895,-49.17835,3827.02,2.0339334
25.83238,22.76273,-83.60372,3827.02,0.048775636
31.29616,27.87185,-16.62608,3827.02,3.2098076
76.13699,67.93779,74.09239,3827.02,0.76636595
28.56968,25.51287,27.37672,3827.02,2.9157727
26.31168,23.5224,-14.60855,3827.02,3.5598483
308.1612,276.30127,403.5076,3827.02,-2.3597696
16.91004,15.19836,151.20535,3827.02,-0.12211126
35.91601,32.31264,27.05326,3827.02,0.80358875
108.32968,97.99882,48.2654,3827.02,-0.10543322
94.69772,85.83991,60.11171,3827.02,0.14016628
16.11517,14.62838,58.62976,3827.02,2.2792423
17.14373,15.57538,-45.08205,3827.02,1.7256354
32.35225,29.40974,-27.75346,3827.02,0.8789114
130.36551,118.71984,55.47361,3827.02,-1.0740137
68.32196,62.30391,70.50641,3827.02,1.1224923
74.71888,68.37727,-46.28573,3827.02,0.90638167
110.81307,101.45479,-79.69014,3827.02,-0.7631134
32.0505,29.36453,22.3981,3827.02,0.16346656
91.57397,84.09293,-89.81225,3827.02,-0.008762021
19.11575,17.58948,-97.40194,3827.02,-0.25744164
22.5959,20.81112,24.27713,3827.02,1.2561045
35.71236,32.89339,36.51876,3827.02,2.522149
97.27979,89.66776,-94.98322,3827.02,-0.5791581
168.26157,155.12674,337.96594,3827.02,-4.2841697
56.24195,51.89687,-64.05994,3827.02,1.3643386
38.39903,35.50785,-20.08026,3827.02,1.0181911
104.06132,96.60907,38.26519,3827.02,-0.31745544
75.26146,69.88456,72.07433,3827.02,-0.9327084
61.00775,56.73948,88.85143,3827.02,0.4317158
33.61163,31.27905,74.38306,3827.02,1.7521302
20.14978,18.77946,-16.42926,3827.02,3.8493805
114.04506,106.32933,403.84473,3827.02,-2.24194
56.4732,52.80776,-151.15263,3827.02,-0.11942352
7.38836,6.92186,-2.29445,3827.02,5.9688077
72.33025,67.9491,-16.50277,3827.02,1.2969319
135.7926,127.59259,247.24709,3827.02,-1.1039873
42.99414,40.41332,-129.20982,3827.02,0.7078633
75.28354,70.94006,30.60853,3827.02,1.1353986
763.92267,720.8361,1190.1024,3827.02,-4.7732973
33.8196,31.97394,-36.9373,3827.02,2.0604205
62.6189,59.20944,-35.47856,3827.02,1.0829986
41.07025,38.87544,44.72206,3827.02,1.0503823
156.1612,148.33119,-264.75485,3827.02,-1.4456619
33.34374,31.71336,60.5425,3827.02,-0.47537124
84.57743,81.53892,38.9254,3827.02,0.2970568
9.08113,8.76539,23.26607,3827.02,3.4763098
31.65493,30.62995,6.49013,3827.02,2.7270489
121.97692,118.21513,353.45978,3827.02,-1.7972991
28.9671,28.07762,-6.3156,3827.02,0.83494395
24.17817,23.43704,10.95642,3827.02,2.8343234
292.17685,283.52267,439.1035,3827.02,-2.8364177
41.43172,40.22876,-3.74681,3827.02,1.3477187
92.8646,90.34182,161.49243,3827.02,-0.36026433
121.81945,118.75006,13.3918,3827.02,-0.01051192
89.69216,87.53854,-71.93799,3827.02,0.49053046
72.02238,70.33772,62.74571,3827.02,-0.27086213
31.83899,31.12331,-19.69505,3827.02,2.0030022
62.33939,61.01728,-68.622,3827.02,1.1836239
199.00381,195.62685,222.88705,3827.02,-1.7042098
21.23848,20.88641,11.23736,3827.02,3.2853396
130.9218,128.76299,-80.24994,3827.02,-0.6894973
26.87063,26.46612,-31.99074,3827.02,-0.59109426
69.63362,68.84904,-4.75966,3827.02,0.26300085
54.61834,54.03088,63.69945,3827.02,-0.3156614
63.05238,62.38924,-15.28395,3827.02,1.3685703
29.88499,29.57266,-86.47488,3827.02,0.0651667
62.32972,61.8215,61.88952,3827.02,-0.2152516
64.6627,64.16143,-50.30078,3827.02,1.0536169
59.27208,58.866,32.63756,3827.02,-0.13362566
20.71572,20.64373,-13.8083,3827.02,3.1411974
75.60256,75.36431,-68.02606,3827.02,0.80813545
127.79255,127.41891,157.05605,3827.02,-1.0041186
72.48152,72.2832,-4.40649,3827.02,0.5072491
90.95544,90.72945,20.13498,3827.02,-0.8603683
82.1551,82.0331,125.46573,3827.02,-0.69422066
189.6669,189.99492,210.74152,3827.02,-1.5556619
93.66552,94.26814,25.51953,3827.02,0.27322218
168.72826,169.98141,-12.04331,3827.02,-0.78931975
104.94311,105.74265,193.1161,3827.02,-1.6960807
65.09967,65.76553,-12.45036,3827.02,0.89894736
18.80317,19.07159,-14.29463,3827.02,3.468618
105.47891,107.21562,14.04803,3827.02,0.34428996
41.1906,41.8802,29.23946,3827.02,1.8249248
59.78721,60.80534,-14.97701,3827.02,1.1529099
22.58799,23.01658,-3.67096,3827.02,3.6434586
35.02073,35.71726,-153.06429,3827.02,-0.524542
47.11576,48.06252,4.81255,3827.02,-1.605759
95.31727,97.31367,10.36869,3827.02,-0.057444595
16.93647,17.29393,-10.58753,3827.02,1.9703294
54.73814,56.04543,-10.57191,3827.02,0.8304526
119.96523,123.07327,-184.14522,3827.02,-1.1960474
30.64363,31.59469,23.66948,3827.02,2.8862355
14.81575,15.29068,-36.49035,3827.02,1.9909912
51.98379,53.80534,82.65026,3827.02,1.2439622
29.6167,30.74262,-5.69646,3827.02,2.0893111
71.7408,74.70236,3.36998,3827.02,0.9726366
128.85458,134.22466,52.8481,3827.02,-0.06254728
32.36214,33.74589,63.20155,3827.02,-1.5675645
53.65763,56.13721,62.52791,3827.02,-1.6734953
89.14329,93.27309,-18.76302,3827.02,0.7239768
65.62531,68.7633,81.41904,3827.02,0.5727339
76.96013,80.70658,52.60799,3827.02,-0.004895729
23.74071,24.91723,52.40504,3827.02,0.78380346
29.0649,30.5396,62.66696,3827.02,1.7094399
26.93563,28.41712,209.59375,3827.02,-1.1541358
65.52247,69.28491,22.34444,3827.02,0.6851287
111.92018,118.51597,-17.38774,3827.02,-0.8433508
51.16311,54.53892,153.71526,3827.02,-0.27422068
150.64671,160.74278,71.07036,3827.02,-0.69258124
9.94212,10.61804,-74.75947,3827.02,1.2613236
34.90829,37.36553,55.43119,3827.02,1.9927176
22.25289,23.82507,-86.11672,3827.02,1.2991492
34.7863,37.25376,-26.90874,3827.02,2.3764975
88.8828,95.36838,168.14896,3827.02,-0.3095107
14.64569,15.7288,18.65323,3827.02,-0.18099122
112.687,121.21413,56.32596,3827.02,0.026980145
96.48707,104.05672,21.13442,3827.02,0.4961639
194.31566,210.03117,546.96234,3827.02,-2.482425
4.63207,5.01305,8.02371,3827.02,3.9370174
98.40361,106.76509,55.04239,3827.02,0.45442933
16.52498,17.95408,24.28057,3827.02,1.1057307
204.68263,222.61433,168.16135,3827.02,-1.9555107
110.16348,120.3774,86.10584,3827.02,0.089996435
74.87127,82.03096,56.33543,3827.02,0.54357773
52.86855,57.92582,-89.37654,3827.02,0.73398
51.91013,56.94318,-33.88593,3827.02,1.7440822
105.62504,115.92408,32.9708,3827.02,-0.05407705
22.37165,24.63216,71.02285,3827.02,2.027551
207.01054,228.07634,-72.60866,3827.02,-1.1415646
106.6732,117.72576,-45.62904,3827.02,0.15877688
48.38717,53.40576,59.64261,3827.02,-0.24511148
161.02652,177.76353,-15.97959,3827.02,-0.82453334
69.04508,76.25668,23.8399,3827.02,0.9917499
32.45867,35.9315,17.36285,3827.02,0.7934813
6.16115,6.82552,61.31061,3827.02,1.9581718
8.93628,9.91929,47.7982,3827.02,1.3713752
8.25704,9.17611,-6.83944,3827.02,3.0520058
99.58292,110.75251,135.88554,3827.02,-0.3725916
67.67046,75.31234,52.16204,3827.02,0.49747258
20.89018,23.2882,-30.65739,3827.02,2.7125297
